IdPoliza,cvePoliza,FechaEmision,IdConfiguracion,IdEmpresa,IdAgente,NumGarantia,MontoAfianzado,MontoRetenido,MontoCubierto,TipoUltimoEstado,UltimoEstado,FechaAviso,FechaFinVig
213,DFR001013138000,2015-10-28,31336,806,7,0,31458.49,31458.49,31458.49,Con leyenda,NULL,NULL,2017-08-10
214,DFR001013141000,2015-10-30,32348,253,54,2,6989492.64,6989492.64,6989492.64,Con leyenda,2017-12-30,2019-10-31,2018-10-26
215,DFR001013142000,2015-11-03,32348,246,92,1,12208614.78,12208614.78,12208614.78,Con leyenda,2019-12-31,2019-06-03,NULL
216,DFR001013148000,2015-11-11,22215,856,28,0,1451177,1451177,1451177,No Actualizado,NULL,NULL,2020-11-10
217,DFR001013149000,2015-11-11,22215,856,28,0,248064,248064,248064,No Actualizado,NULL,NULL,2020-11-10
218,DFR001013152000,2015-11-12,31339,180,7,2,167414.18,167414.18,167414.18,No Actualizado,2012-12-31,2020-05-29,NULL
219,DFR001013163000,2015-11-26,32353,324,7,1,13300,13300,13300,Con leyenda,2019-06-30,2020-05-29,NULL
220,DFR001013173000,2015-12-07,32349,13,7,0,998760,998760,998760,Con leyenda,NULL,NULL,2017-08-10
221,DFR001013174000,2015-12-07,32353,13,7,0,258300,258300,258300,Con leyenda,NULL,NULL,2017-08-10
222,DFR001013183000,2015-12-15,32348,94,7,1,350400,350400,350400,Sin leyenda c/ Dict. Anual,2015-11-30,2019-12-31,NULL
223,DFR001013188000,2015-12-29,31339,16,75,0,3523834.84,3523834.84,3523834.84,Con leyenda,NULL,NULL,2020-03-14
224,DFR001013196000,2016-01-12,32348,985,7,1,31452,31452,31452,Con leyenda,2015-11-30,2019-11-30,NULL
225,DFR001013215000,2016-02-05,31335,737,75,1,2187241.41,2187241.41,2187241.41,Con leyenda,2015-11-30,2020-02-28,NULL
226,DFR001013217000,2016-02-08,32348,495,7,1,13199.37,13199.37,13199.37,Con leyenda,2019-06-30,2019-12-31,NULL
227,DFR001013223000,2016-02-26,32348,495,7,1,37973.27,37973.27,37973.27,Con leyenda,2019-06-30,2019-12-31,NULL
228,DFR001013233000,2016-03-07,33309,186,7,2,117757.5,117757.5,117757.5,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
229,DFR001013234000,2016-03-07,33309,186,7,2,222057,222057,222057,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
230,DFR001013235000,2016-03-07,33309,186,7,2,472375.8,472375.8,472375.8,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
231,DFR001013236000,2016-03-07,33309,186,7,2,5609.7,5609.7,5609.7,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
232,DFR001013237000,2016-03-07,33309,186,7,2,672900,672900,672900,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
233,DFR001013239000,2016-03-08,33309,278,7,2,40307.5,40307.5,40307.5,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
234,DFR001013242000,2016-03-11,33309,547,7,1,79704,79704,79704,Con leyenda,2015-05-31,2020-03-31,NULL
235,DFR001013243000,2016-03-14,21210,57,78,3,140000,140000,140000,Con leyenda,2019-09-30,2020-05-29,NULL
236,DFR001013246000,2016-03-22,32348,184,7,2,100000,100000,100000,Auditada o dictaminada,2012-12-31,2020-05-29,NULL
237,DFR001013270000,2016-04-29,35317,403,7,2,519202,519202,519202,Con leyenda,2019-06-30,2019-12-31,NULL
238,DFR001013274000,2016-05-02,32348,542,7,0,73118.2,73118.2,73118.2,Con leyenda,NULL,NULL,2020-04-28
239,DFR001013275000,2016-05-02,32348,542,7,0,25591.3,25591.3,25591.3,Con leyenda,NULL,NULL,2020-04-28
240,DFR001013284000,2016-05-12,32348,542,7,0,75879.22,75879.22,75879.22,Con leyenda,NULL,NULL,2020-04-28
241,DFR001013285000,2016-05-13,34325,46,7,2,11584224,11584224,11584224,Auditada o dictaminada,2012-12-31,2020-05-29,NULL
242,DFR001013296000,2016-05-27,32348,617,7,0,385981.2,385981.2,385981.2,Con leyenda,NULL,NULL,2017-05-22
243,DFR001013297000,2016-06-01,22212,104,7,1,840000,840000,840000,Con leyenda,2015-11-30,2019-06-30,NULL
244,DFR001013299000,2016-06-06,32348,934,7,1,84541.86,84541.86,84541.86,Con leyenda,2019-06-30,2020-05-29,NULL
245,DFR001013300000,2016-06-06,32348,934,7,1,16469.86,16469.86,16469.86,Con leyenda,2019-06-30,2020-05-29,NULL
246,DFR001013301000,2016-06-06,32348,934,7,1,79982.7,79982.7,79982.7,Con leyenda,2019-06-30,2020-05-29,NULL
247,DFR001013302000,2016-06-07,33309,104,7,1,160144,160144,160144,Con leyenda,2015-11-30,2019-06-30,NULL
248,DFR001013303000,2016-06-07,22215,435,7,0,22800,22800,0,No Actualizado,NULL,NULL,NULL
249,DFR001013304000,2016-06-07,32353,542,7,0,357858.48,357858.48,357858.48,Con leyenda,NULL,NULL,2020-04-28
250,DFR001013307000,2016-06-09,32348,43,28,2,120472.72,120472.72,120472.72,Con leyenda,2019-12-31,2020-02-05,NULL
251,DFR001013308000,2016-06-13,32348,295,7,0,82552.64,82552.64,82552.64,No Actualizado,NULL,NULL,2017-06-06
252,DFR001013310000,2016-06-15,32349,934,7,1,4312500,4312500,4312500,Con leyenda,2019-06-30,2020-05-29,NULL
253,DFR001013312000,2016-06-17,32353,934,7,1,1239224.14,1239224.14,1239224.14,Con leyenda,2019-06-30,2020-05-29,NULL
254,DFR001013313000,2016-06-21,32348,385,28,1,850250,850250,850250,Con leyenda,2018-12-31,2020-02-28,NULL
255,DFR001013319000,2016-06-29,32353,542,7,0,8785,8785,8785,Con leyenda,NULL,NULL,2020-04-28
256,DFR001013333000,2016-07-27,32348,495,7,1,46232.2,46232.2,46232.2,Con leyenda,2019-06-30,2019-12-31,NULL
257,DFR001013342000,2016-08-10,32353,542,7,0,60872.22,60872.22,60872.22,Con leyenda,NULL,NULL,2020-04-28
258,DFR001013345000,2016-08-16,32353,430,75,2,3485171.36,3485171.36,3485171.36,Con leyenda,2019-08-31,2020-01-02,NULL
259,DFR001013370000,2016-09-06,32348,919,7,1,250000,250000,250000,Sin leyenda,2020-03-31,2020-05-29,NULL
260,DFR001013372000,2016-09-07,32348,495,7,1,3657.5,3657.5,3657.5,Con leyenda,2019-06-30,2019-12-31,NULL
261,DFR001013377000,2016-09-14,32348,324,7,1,92150,92150,92150,Con leyenda,2019-06-30,2020-05-29,NULL
262,DFR001013380000,2016-09-22,31336,806,7,0,34236.96,34236.96,34236.96,Con leyenda,NULL,NULL,2017-08-10
263,DFR001013381000,2016-09-22,31336,806,7,0,25270.63,25270.63,25270.63,Con leyenda,NULL,NULL,2017-08-10
264,DFR001013382000,2016-09-22,31336,806,7,0,20590.95,20590.95,20590.95,Con leyenda,NULL,NULL,2017-08-10
265,DFR001013393000,2016-10-11,32348,934,7,1,324243.7,324243.7,324243.7,Con leyenda,2019-06-30,2020-05-29,NULL
266,DFR001013394000,2016-10-11,32348,934,7,1,135535.81,135535.81,135535.81,Con leyenda,2019-06-30,2020-05-29,NULL
267,DFR001013395000,2016-10-12,32353,495,7,1,183829.76,183829.76,183829.76,Con leyenda,2019-06-30,2019-12-31,NULL
268,DFR001013414000,2016-11-30,32353,917,7,0,77195.09,77195.09,77195.09,Con leyenda,NULL,NULL,2021-03-18
269,DFR001013415000,2016-12-02,32348,495,7,1,13440,13440,13440,Con leyenda,2019-06-30,2019-12-31,NULL
270,DFR001013416000,2016-12-02,32348,495,7,1,23625,23625,23625,Con leyenda,2019-06-30,2019-12-31,NULL
271,DFR001013417000,2016-12-02,32348,495,7,1,15108,15108,15108,Con leyenda,2019-06-30,2019-12-31,NULL
272,DFR001013433000,2016-12-19,32348,291,7,0,30172.41,30172.41,30172.41,Con leyenda,NULL,NULL,2017-12-14
273,DFR001013436000,2016-12-27,32348,462,7,0,62368.54,62368.54,62368.54,Con leyenda,NULL,NULL,2017-12-26
274,DFR001013440000,2017-01-17,32350,462,7,0,62368.54,62368.54,62368.54,Con leyenda,NULL,NULL,2018-01-08
275,DFR001013446000,2017-01-20,22214,930,7,1,81000,81000,81000,Sin leyenda,2020-03-31,2020-02-05,NULL
276,dfr001013461000,2017-02-02,31335,419,54,1,1349700,1349700,1349700,Con leyenda,2017-09-30,2019-06-03,NULL
277,DFR001013462000,2017-02-02,31334,419,54,1,449900.16,449900.16,449900.16,Con leyenda,2017-09-30,2019-06-03,NULL
278,DFR001013463000,2017-02-02,31335,419,54,1,2229613.62,2229613.62,2229613.62,Con leyenda,2017-09-30,2019-06-03,NULL
279,DFR001013464000,2017-02-02,31334,419,54,1,640693.57,640693.57,640693.57,Con leyenda,2017-09-30,2019-06-03,NULL
280,DFR001013473000,2017-02-13,32348,205,7,2,99450,99450,99450,Auditada o dictaminada,2019-12-31,2019-12-31,NULL
281,DFR001013492000,2017-03-06,32348,519,7,1,150000,150000,150000,Con leyenda,2016-12-31,2019-12-31,NULL
282,DFR001013494000,2017-03-07,31336,909,28,3,303413.45,303413.45,303413.45,Con leyenda,2019-12-31,2019-10-31,NULL
283,DFR001013496000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
284,DFR001013497000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
285,DFR001013498000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
286,DFR001013499000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
287,DFR001013500000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
288,DFR001013501000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
289,DFR001013502000,2017-03-09,32348,930,7,1,25000,25000,25000,Sin leyenda,2020-03-31,2020-02-05,NULL
290,DFR001013508000,2017-03-17,32348,324,7,1,24128.58,24128.58,24128.58,Con leyenda,2019-06-30,2020-05-29,NULL
291,DFR001013533000,2017-04-04,22217,648,7,2,4097431.43,4097431.43,4097431.43,No Actualizado,2017-06-30,2019-10-31,NULL
292,DFR001013534000,2017-04-05,32348,495,7,1,7132.12,7132.12,7132.12,Con leyenda,2019-06-30,2019-12-31,NULL
293,DFR001013557000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
294,DFR001013580000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
295,DFR001013587000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
296,DFR001013590000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
297,DFR001013600000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
298,DFR001013601000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
299,DFR001013604000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
300,DFR001013617000,2017-04-11,32348,184,7,33,25000,25000,25000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
301,DFR001013621000,2017-04-24,32348,495,7,1,103914.5,103914.5,103914.5,Con leyenda,2019-06-30,2019-12-31,NULL
302,DFR001013623000,2017-04-24,32353,542,7,0,54715.01,54715.01,54715.01,Con leyenda,NULL,NULL,2020-04-28
303,DFR001013646000,2017-05-04,22212,92,7,2,650000,650000,650000,No Actualizado,2017-06-30,2019-10-31,NULL
304,DFR001013654000,2017-05-12,22214,185,7,33,960000,960000,960000,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
305,DFR001013655000,2017-05-16,31334,209,25,1,375054.38,375054.38,375054.38,Con leyenda,2017-03-31,2020-05-31,NULL
306,DFR001013656000,2017-05-16,31335,209,25,1,1305189.23,1305189.23,1305189.23,Con leyenda,2017-03-31,2020-05-31,NULL
307,DFR001013657000,2017-05-16,11103,230,43,0,88229.23,88229.23,88229.23,No Actualizado,NULL,NULL,NULL
308,DFR001013658000,2017-05-16,11103,928,43,0,88229.23,88229.23,88229.23,No Actualizado,NULL,NULL,NULL
309,DFR001013662000,2017-05-18,32348,90,7,1,2489300,2489300,2489300,No Actualizado,2019-03-31,2019-06-30,NULL
310,DFR001013664000,2017-05-19,35367,930,7,1,4200000,4200000,4200000,Sin leyenda,2020-03-31,2020-02-05,NULL
311,DFR001013665000,2017-05-22,31336,324,7,1,68673.16,68673.16,68673.16,Con leyenda,2019-06-30,2020-05-29,NULL
312,DFR001013669000,2017-05-22,32348,39,7,1,56069.1,56069.1,56069.1,Con leyenda,2019-11-30,2019-11-30,NULL
313,DFR001013670000,2017-05-22,32348,324,7,1,75990,75990,75990,Con leyenda,2019-06-30,2020-05-29,NULL
314,DFR001013671000,2017-05-24,31335,493,25,0,6115649.92,6115649.92,6115649.92,Con leyenda,NULL,NULL,2018-05-11
315,DFR001013672000,2017-05-24,31334,493,25,0,1318028,1318028,1318028,Con leyenda,NULL,NULL,2018-05-11
316,DFR001013673000,2017-05-25,33309,303,7,2,40510,40510,40510,No Actualizado,2017-12-31,2020-05-29,NULL
317,DFR001013678000,2017-05-29,33309,185,7,2,40510,40510,40510,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
318,DFR001013686000,2017-05-30,35321,829,7,0,21055.2,21055.2,21055.2,Con leyenda,NULL,NULL,2018-05-23
319,DFR001013707000,2017-06-09,32348,495,7,1,48451.2,48451.2,48451.2,Con leyenda,2019-06-30,2019-12-31,NULL
320,DFR001013710000,2017-06-09,22214,280,7,2,152076,152076,152076,No Actualizado,2017-12-31,2020-05-29,NULL
321,DFR001013711000,2017-06-12,22214,408,7,2,39856.5,39856.5,39856.5,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
322,DFR001013713000,2017-06-13,31336,324,7,1,59331.68,59331.68,59331.68,Con leyenda,2019-06-30,2020-05-29,NULL
323,DFR001013714000,2017-06-14,32349,607,7,0,748143.33,748143.33,748143.33,Con leyenda,NULL,NULL,2017-08-10
324,DFR001013715000,2017-06-14,32350,607,7,0,149628.67,149628.67,149628.67,Con leyenda,NULL,NULL,2017-08-10
325,DFR001013726000,2017-06-28,22214,245,7,33,10789.73,10789.73,10789.73,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
326,DFR001013729000,2017-06-29,32353,79,7,5,145000,145000,145000,Con leyenda,2019-09-30,2020-03-02,NULL
327,DFR001013742000,2017-07-11,33310,399,28,2,295030.16,295030.16,295030.16,Con leyenda,2018-12-31,2019-12-31,NULL
328,DFR001013743000,2017-07-11,32353,542,7,0,31102.92,31102.92,31102.92,Con leyenda,NULL,NULL,2020-04-28
329,DFR001013744000,2017-07-11,22215,655,7,2,504000,504000,504000,Con leyenda,2017-06-30,2019-06-30,NULL
330,DFR001013747000,2017-07-12,22214,245,7,33,18387.42,18387.42,18387.42,Auditada o dictaminada,2005-12-31,2020-05-29,NULL
331,DFR001013748000,2017-07-13,32348,539,68,1,151550,151550,151550,Sin leyenda,2019-12-31,2020-03-31,NULL
332,DFR001013753000,2017-07-20,11103,659,42,0,85260.19,85260.19,85260.19,No Actualizado,NULL,NULL,NULL
333,DFR001013754000,2017-07-20,32348,385,28,1,505615.39,505615.39,505615.39,Con leyenda,2019-04-30,2020-02-28,NULL
334,DFR001013758000,2017-07-27,32353,240,92,3,250000,250000,250000,Con leyenda,2019-12-31,2018-08-01,NULL
335,DFR001013762000,2017-08-02,32348,43,28,2,79032,79032,79032,Con leyenda,2019-12-31,2020-02-05,NULL
336,DFR001013765000,2017-08-04,32353,473,7,33,417328.07,417328.07,417328.07,No Actualizado,2005-12-31,2020-05-29,NULL
337,DFR001013772000,2017-08-11,32353,431,75,1,348800,348800,348800,Con leyenda,2018-05-31,2019-10-31,NULL
338,DFR001013779000,2017-08-16,22215,414,7,0,7500,7500,7500,No Actualizado,NULL,NULL,2018-08-14
339,DFR001013780000,2017-08-17,22215,639,7,0,33600,33600,33600,No Actualizado,NULL,NULL,2018-08-16
340,DFR001013783000,2017-08-21,35321,138,92,36,10000000,10000000,10000000,Con leyenda,2019-09-30,2019-02-28,NULL
341,DFR001013785000,2017-08-25,22214,280,7,2,16008,16008,16008,No Actualizado,2017-12-31,2020-05-29,NULL
342,DFR001013787000,2017-08-28,22214,930,7,1,8496.58,8496.58,8496.58,Sin leyenda,2020-03-31,2020-05-29,NULL
343,DFR001013788000,2017-08-29,31339,542,7,0,9204.2,9204.2,9204.2,Con leyenda,NULL,NULL,2020-04-28
344,DFR001013790000,2017-08-30,31339,542,7,0,18718.63,18718.63,18718.63,Con leyenda,NULL,NULL,2020-04-28
345,DFR001013793000,2017-09-01,31334,966,7,0,1000000,1000000,1000000,No Actualizado,NULL,NULL,2018-08-30
346,DFR001013794000,2017-09-01,31339,542,7,0,42926.42,42926.42,42926.42,Con leyenda,NULL,NULL,2020-04-28
347,DFR001013799000,2017-09-13,32353,542,7,0,20353,20353,20353,Con leyenda,NULL,NULL,2020-04-28
348,DFR001013800000,2017-09-13,31336,105,96,0,3604226.11,3604226.11,3604226.11,Con leyenda,NULL,NULL,2018-05-11
349,DFR001013803000,2017-09-14,22214,185,7,2,13300.04,13300.04,13300.04,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
350,DFR001013808000,2017-09-15,22212,571,7,0,74000,74000,74000,No Actualizado,NULL,NULL,2018-09-12
351,DFR001013810000,2017-09-22,32348,542,7,0,26791.52,26791.52,26791.52,Con leyenda,NULL,NULL,2020-04-28
352,DFR001013811000,2017-09-22,32350,542,7,0,26791.52,26791.52,26791.52,Con leyenda,NULL,NULL,2020-04-28
353,DFR001013812000,2017-09-25,32350,324,7,1,113700.01,113700.01,113700.01,Con leyenda,2019-06-30,2020-05-29,NULL
354,DFR001013823000,2017-10-02,32353,473,7,33,551679.28,551679.28,551679.28,No Actualizado,2005-12-31,2020-05-29,NULL
355,DFR001013825000,2017-10-10,32350,407,55,1,12263460.69,12263460.69,12263460.69,Sin leyenda,2017-04-30,2019-12-31,NULL
356,DFR001013828000,2017-10-13,32348,291,7,0,30172.41,30172.41,30172.41,Con leyenda,NULL,NULL,2018-10-11
357,DFR001013832000,2017-10-18,31336,535,7,0,60356,60356,60356,Con leyenda,NULL,NULL,2019-08-12
358,DFR001013835000,2017-10-24,33309,46,7,1,461608.5,461608.5,461608.5,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
359,DFR001013836000,2017-10-24,33309,185,7,33,461608.5,461608.5,461608.5,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
360,DFR001013837000,2017-10-25,32348,291,7,0,34482.76,34482.76,34482.76,Con leyenda,NULL,NULL,2018-10-23
361,DFR001013838000,2017-10-25,32353,155,7,2,124389.32,124389.32,124389.32,Con leyenda,2019-12-31,2020-05-29,NULL
362,DFR001013848000,2017-11-01,32348,291,7,0,17241.4,17241.4,17241.4,Con leyenda,NULL,NULL,2018-10-30
363,DFR001013849000,2017-11-01,31336,499,54,1,15793750,15793750,15793750,Con leyenda,2017-09-30,2019-10-31,2018-10-31
364,DFR001013850000,2017-11-03,32348,859,7,1,406000,406000,406000,Sin leyenda c/ Dict. Anual,2017-08-31,2019-11-30,NULL
365,DFR001013854000,2017-11-06,32348,495,7,1,14031.79,14031.79,14031.79,Con leyenda,2019-06-30,2019-12-31,NULL
366,DFR001013857000,2017-11-08,32353,947,38,1,11036922.63,11036922.63,11036922.63,Con leyenda,2019-11-30,2020-05-29,NULL
367,DFR001013867000,2017-11-16,32348,291,7,0,25816,25816,25816,Con leyenda,NULL,NULL,2018-11-14
368,DFR001013868000,2017-11-16,31335,455,49,0,131206.13,131206.13,131206.13,Con leyenda,NULL,NULL,2019-09-10
369,DFR001013869000,2017-11-16,31339,455,49,0,87470.75,87470.75,87470.75,Con leyenda,NULL,NULL,2019-09-10
370,DFR001013872000,2017-11-23,32348,324,7,1,19120,19120,19120,Con leyenda,2019-06-30,2020-05-29,NULL
371,DFR001013874000,2017-11-29,32348,324,7,1,10140,10140,10140,Con leyenda,2019-06-30,2020-05-29,NULL
372,DFR001013875000,2017-11-30,31336,940,7,0,17036.84,17036.84,17036.84,Con leyenda,NULL,NULL,2018-11-20
373,DFR001013881000,2017-12-06,32348,947,38,1,9266746.67,9266746.67,9266746.67,Con leyenda,2019-12-31,2019-12-02,NULL
374,DFR001013883000,2017-12-07,32353,324,7,1,132000,132000,132000,Con leyenda,2019-06-30,2020-05-29,NULL
375,DFR001013893000,2017-12-13,32348,291,7,0,43103.45,43103.45,43103.45,Con leyenda,NULL,NULL,2018-12-12
376,DFR001013894000,2017-12-15,31335,819,54,0,625574.31,625574.31,625574.31,Con leyenda,NULL,NULL,2019-09-16
377,DFR001013895000,2017-12-15,31334,819,54,0,107857.64,107857.64,107857.64,Con leyenda,NULL,NULL,2019-09-16
378,DFR001013896000,2017-12-19,32353,324,7,1,479500,479500,479500,Con leyenda,2019-06-30,2020-05-29,NULL
379,DFR001013897000,2017-12-19,32350,324,7,1,479500,479500,479500,Con leyenda,2019-06-30,2020-05-29,NULL
380,DFR001013898000,2017-12-20,32353,747,7,1,14686.47,14686.47,14686.47,Sin leyenda c/ Dict. Anual,2017-09-30,2019-12-31,NULL
381,DFR001013902000,2017-12-27,32348,291,7,0,12931.01,12931.01,12931.01,Con leyenda,NULL,NULL,2018-12-19
382,DFR001013905000,2017-12-27,32353,494,7,1,73423.24,73423.24,73423.24,Con leyenda,2019-06-30,2020-05-29,NULL
383,DFR001013909000,2018-01-10,33309,46,7,1,16111896,16111896,16111896,Auditada o dictaminada,2017-12-31,2020-05-29,NULL
384,DFR001013915000,2018-01-17,32348,205,7,2,99450,99450,99450,Auditada o dictaminada,2019-12-31,2019-12-31,NULL
385,DFR001013917000,2018-01-22,32348,291,7,0,41379.31,41379.31,41379.31,Con leyenda,NULL,NULL,2019-01-16
386,DFR001013925000,2018-01-30,32348,291,7,0,34482.76,34482.76,34482.76,Con leyenda,NULL,NULL,2019-01-25
387,DFR001013930000,2018-02-06,35367,646,7,1,250000,250000,250000,Sin leyenda c/ Dict. Anual,2019-09-30,2019-05-02,NULL
388,DFR001013931000,2018-02-06,35367,646,7,1,250000,250000,250000,Sin leyenda c/ Dict. Anual,2019-09-30,2019-05-02,NULL
389,DFR001013935000,2018-02-07,32348,324,7,1,108600,108600,108600,Con leyenda,2019-06-30,2020-05-29,NULL
390,DFR001013936000,2018-02-08,35367,646,7,1,250000,250000,250000,Sin leyenda c/ Dict. Anual,2019-09-30,2019-05-02,NULL
391,DFR001013937000,2018-02-09,32348,39,7,1,75960,75960,75960,Con leyenda,2019-06-30,2020-05-29,NULL
392,DFR001013946000,2018-02-15,32350,300,7,0,65692.6,65692.6,65692.6,Con leyenda,NULL,NULL,2019-02-08
393,DFR001013953000,2018-02-21,32348,742,7,2,6972,6972,6972,Con leyenda,2016-09-30,2019-12-31,NULL
394,DFR001013958000,2018-02-27,31334,7,61,0,12000,12000,12000,Con leyenda,NULL,NULL,2019-06-24
395,DFR001013959000,2018-02-27,31336,7,61,0,12000,12000,12000,Con leyenda,NULL,NULL,2019-06-24
396,DFR001013960000,2018-02-27,31338,7,61,0,6000,6000,6000,Con leyenda,NULL,NULL,2019-06-24
397,DFR001013966000,2018-03-02,31336,478,7,0,296351.03,296351.03,296351.03,Con leyenda,NULL,NULL,2020-02-17
398,DFR001013967000,2018-03-05,32348,735,7,0,197672.4,197672.4,197672.4,No Actualizado,NULL,NULL,2019-02-12
399,DFR001013969000,2018-03-05,35321,815,54,1,955680,955680,955680,Con leyenda,2019-12-31,NULL,2021-03-10
400,DFR001013970000,2018-03-05,35321,815,54,1,955680,955680,955680,Con leyenda,2019-12-31,NULL,2021-03-10
401,DFR001013971000,2018-03-06,32353,155,7,1,300709,300709,300709,Con leyenda,2017-12-31,2019-06-03,NULL
402,DFR001013972000,2018-03-08,32349,731,70,1,935000.19,935000.19,935000.19,Con leyenda,2017-12-30,2020-02-28,NULL
403,DFR001013974000,2018-03-08,22212,930,7,1,63768.19,63768.19,63768.19,Sin leyenda,2020-03-31,2020-05-29,NULL
404,DFR001013975000,2018-03-09,32348,55,7,1,20811.99,20811.99,20811.99,Auditada o dictaminada,2018-12-31,2020-01-31,NULL
405,DFR001013976000,2018-03-12,33309,331,7,0,8648927,8648927,8648927,No Actualizado,NULL,NULL,2019-04-04
406,DFR001013977000,2018-03-13,31336,38,54,0,68618.08,68618.08,68618.08,Con leyenda,NULL,NULL,2018-08-15
407,DFR001013978000,2018-03-13,31336,38,54,0,74222.04,74222.04,74222.04,Con leyenda,NULL,NULL,2018-08-15
408,DFR001013979000,2018-03-15,32350,473,7,33,836856,836856,836856,No Actualizado,2005-12-31,2020-05-29,NULL
409,DFR001013980000,2018-03-16,32348,539,74,1,12375,12375,12375,Sin leyenda,2019-12-31,2020-03-31,NULL
